taxon_id,taxon_name,taxon_iconic_taxon_name,taxon_rank,taxon_rank_level,taxon_ancestry,prev_obs_taxon_id,prev_obs_taxon_name,prev_obs_taxon_iconic_taxon_name,prev_obs_taxon_rank,prev_obs_taxon_rank_level,prev_obs_taxon_ancestry,obs_had_species_cid,more_conservative,disagreement,exact_agreement,more_specific_agreement
146506,Trimeresurus albolabris,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30941,146506,Trimeresurus albolabris,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30941,true,false,false,true,false
30419,Sinomicrurus macclellandi,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30403/92080,30419,Sinomicrurus macclellandi,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30403/92080,true,false,false,true,false
539399,Boa imperator,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/32080/797534/32092,497677,Boa constrictor imperator,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/32080/797534/32092/32093,true,false,true,false,false
28868,Ptyas mucosa,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/28865,28868,Ptyas mucosa,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/28865,true,false,false,true,false
30970,Trimeresurus brongersmai,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30941,30970,Trimeresurus brongersmai,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30941,true,false,false,true,false
515948,Crotalus molossus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692,30692,Crotalus,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/30667/797576,false,false,false,false,true
475487,Azeta rhodogaster,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/121850/122500/474893,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
30962,Trimeresurus malabaricus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30941,30962,Trimeresurus malabaricus,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30941,true,false,false,true,false
30798,Bothrops asper,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30767,30798,Bothrops asper,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30767,true,false,false,true,false
539399,Boa imperator,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/32080/797534/32092,497677,Boa constrictor imperator,Reptilia,subspecies,5.0,48460/1/2/355675/26036/26172/85553/32080/797534/32092/32093,true,false,true,false,false
29339,Natrix natrix,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/532896/29335,29339,Natrix natrix,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/532896/29335,true,false,false,true,false
47652,Erynnis,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47653/51312/320551,47652,Erynnis,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47653/51312/320551,false,false,false,true,false
205152,Chlorostrymon simaethis,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47923/125830/125836/522886/174296,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
28268,Trimorphodon tau,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/26504/797520/28267,28267,Trimorphodon,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/26504/797520,false,false,false,false,true
144223,Chlosyne theona,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/130316/53894,144223,Chlosyne theona,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/130316/53894,true,false,false,true,false
68263,Papilio multicaudata,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47223/49973/207785/47225/545186,47225,Papilio,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47223/49973/207785,false,false,false,false,true
30764,Crotalus atrox,Reptilia,species,10.0,48460/1/2/355675/26036/26172/85553/30667/797576/30692,30692,Crotalus,Reptilia,genus,20.0,48460/1/2/355675/26036/26172/85553/30667/797576,false,false,false,false,true
207924,Synchlora frondaria,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/49531/49530/123036/123092/126205,49530,Geometridae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/49531,false,false,false,false,true
121613,Estigmene,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/121850/47606/82089/123834,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
85026,Papilio thoas,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47223/49973/207785/47225/545185,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
211532,Sigara,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47744/61267/116696/84736/84735/461187/366567,84735,Corixidae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47744/61267/116696/84736,false,false,false,false,true
247718,Sostrata,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47653/51312/320551,47653,Hesperiidae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/47224,false,false,false,false,true
48550,Phoebis sennae,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/48551,48508,Pieridae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/47224,false,false,false,false,true
257724,Gorgythion begga,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/51312/320551/247705,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
48550,Phoebis sennae,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/48551,48551,Phoebis,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556,false,false,false,false,true
48505,Junonia coenia,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/202224/48506,48506,Junonia,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/202224,false,false,false,false,true
221154,Hemeroplanis scopulepes,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47607/121850/82036/82112/177907,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
258210,Pyrrhogyra neaerea,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/134159/207891/148728,258210,Pyrrhogyra neaerea,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/134159/207891/148728,true,false,false,true,false
58523,Papilio polyxenes,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47223/49973/207785/47225/545183,47225,Papilio,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47223/49973/207785,false,false,false,false,true
258196,Protesilaus macrosilaus,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47223/49973/207790/126311,126311,Protesilaus,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47223/49973/207790,false,false,false,false,true
124467,Pseudosphinx tetrio,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47214/47213/124071/124080/124070/124468,47214,Bombycoidea,Insecta,superfamily,33.0,48460/1/47120/372739/47158/184884/47157,false,false,false,false,true
50340,Hylephila phyleus,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/122493/320552/50341,47654,Hesperioidea,Insecta,superfamily,33.0,48460/1/47120/372739/47158/184884/47157,false,false,true,false,false
118787,Colobura,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/202066,83651,Leucanella,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47214/47918/125084/475374,false,false,true,false,false
117697,Leptasterias,Animalia,genus,20.0,48460/1/47549/481959/47668/533697/47672/47671,117697,Leptasterias,Animalia,genus,20.0,48460/1/47549/481959/47668/533697/47672/47671,false,false,false,true,false
148796,Codatractus,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/47653/320509,148785,Codatractus bryaxis,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47653/320509/148796,true,true,false,false,false
49150,Agraulis vanillae,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/60854/134173/49151,130348,Dione moneta,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/60854/134173/130349,true,false,true,false,false
247532,Eudesmia,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/121850/47606/82092/325378,247532,Eudesmia,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47607/121850/47606/82092/325378,false,false,false,true,false
257159,Arsenura armida,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47214/47918/125067/119952,247567,Caio,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47214/47918/125067,false,false,true,false,false
204685,Chlosyne ehrenbergii,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/202067/130316/53894,47224,Papilionoidea,Insecta,superfamily,33.0,48460/1/47120/372739/47158/184884/47157,false,false,false,false,true
194335,Strymon rufofusca,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47923/125830/125836/522886/50940,194335,Strymon rufofusca,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47923/125830/125836/522886/50940,true,false,false,true,false
67653,Phoebis agarithe,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/48551,48551,Phoebis,Insecta,genus,20.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556,false,false,false,false,true
48578,Anteos maerula,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/48579,47224,Papilionoidea,Insecta,superfamily,33.0,48460/1/47120/372739/47158/184884/47157,false,false,false,false,true
122377,Pyrisitia nise,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/122173,122377,Pyrisitia nise,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/119556/122173,true,false,false,true,false
81732,Glutophrissa drusilla,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/48508/209720/321384/475030/81733,47157,Lepidoptera,Insecta,order,40.0,48460/1/47120/372739/47158/184884,false,false,false,false,true
125675,Glandularia bipinnatifida,Plantae,species,10.0,48460/47126/211194/47125/47124/48151/49194/936160/81794,49194,Verbenaceae,Plantae,family,30.0,48460/47126/211194/47125/47124/48151,false,false,false,false,true
53478,Commelina erecta,Plantae,species,10.0,48460/47126/211194/47125/47163/49146/49147/52893,52893,Commelina,Plantae,genus,20.0,48460/47126/211194/47125/47163/49146/49147,false,false,false,false,true
53165,Croton,Plantae,genus,20.0,48460/47126/211194/47125/47124/51820/51821,53165,Croton,Plantae,genus,20.0,48460/47126/211194/47125/47124/51820/51821,false,false,false,true,false
278084,Hibiscus acicularis,Plantae,species,10.0,48460/47126/211194/47125/47124/48796/48797/860115/860846/48891,47125,Angiospermae,Plantae,subphylum,57.0,48460/47126/211194,false,false,false,false,true
52734,Cyperus,Plantae,genus,20.0,48460/47126/211194/47125/47163/47162/47161/873509/924234,47161,Cyperaceae,Plantae,family,30.0,48460/47126/211194/47125/47163/47162,false,false,false,false,true
50203,Bidens pilosa,Plantae,species,10.0,48460/47126/211194/47125/47124/47605/47604/632790/568277/50204,50204,Bidens,Plantae,genus,20.0,48460/47126/211194/47125/47124/47605/47604/632790/568277,false,false,false,false,true
135743,Pinus culminicola,Plantae,species,10.0,48460/47126/211194/136329/47375/47562/47561/790730/790763,135743,Pinus culminicola,Plantae,species,10.0,48460/47126/211194/136329/47375/47562/47561/790730/790763,true,false,false,true,false
52326,Amaranthus,Plantae,genus,20.0,48460/47126/211194/47125/47124/47366/52327/929251,52326,Amaranthus,Plantae,genus,20.0,48460/47126/211194/47125/47124/47366/52327/929251,false,false,false,true,false
289899,Lupinus cacuminis,Plantae,species,10.0,48460/47126/211194/47125/47124/47123/47122/507502/548591/47121,47121,Lupinus,Plantae,genus,20.0,48460/47126/211194/47125/47124/47123/47122/507502/548591,false,false,false,false,true
77423,Hoffmannseggia glauca,Plantae,species,10.0,48460/47126/211194/47125/47124/47123/47122/324170/72178,47122,Fabaceae,Plantae,family,30.0,48460/47126/211194/47125/47124/47123,false,false,false,false,true
163532,Hechtia texensis,Plantae,species,10.0,48460/47126/211194/47125/47163/47162/49570/785853/142343,163532,Hechtia texensis,Plantae,species,10.0,48460/47126/211194/47125/47163/47162/49570/785853/142343,true,false,false,true,false
167170,Polygala alba,Plantae,species,10.0,48460/47126/211194/47125/47124/47123/61207/61208,61208,Polygala,Plantae,genus,20.0,48460/47126/211194/47125/47124/47123/61207,false,false,false,false,true
57232,Pellaea,Plantae,genus,20.0,48460/47126/211194/121943/764796/47754/48437/545701,71984,Argyrochosma,Plantae,genus,20.0,48460/47126/211194/121943/764796/47754/48437/545701,false,false,true,false,false
83055,Merremia dissecta,Plantae,species,10.0,48460/47126/211194/47125/47124/48515/52345/53440,53440,Merremia,Plantae,genus,20.0,48460/47126/211194/47125/47124/48515/52345,false,false,false,false,true
165132,Manfreda longiflora,Plantae,species,10.0,48460/47126/211194/47125/47163/47218/47599/194780/84368,84368,Manfreda,Plantae,genus,20.0,48460/47126/211194/47125/47163/47218/47599/194780,false,false,false,false,true
60773,Vitis,Plantae,genus,20.0,48460/47126/211194/47125/47124/71291/50279,50279,Vitaceae,Plantae,family,30.0,48460/47126/211194/47125/47124/71291,false,false,false,false,true
276012,Sedum chrysicaulum,Plantae,species,10.0,48460/47126/211194/47125/47124/71289/51890/889256/55735,155692,Villadia,Plantae,genus,20.0,48460/47126/211194/47125/47124/71289/51890/889256,false,false,true,false,false
85324,Desmodium,Plantae,genus,20.0,48460/47126/211194/47125/47124/47123/47122/507502/550521,85324,Desmodium,Plantae,genus,20.0,48460/47126/211194/47125/47124/47123/47122/507502/550521,false,false,false,true,false
122584,Hibiscus coulteri,Plantae,species,10.0,48460/47126/211194/47125/47124/48796/48797/860115/860846/48891,47790,Onagraceae,Plantae,family,30.0,48460/47126/211194/47125/47124/47791,false,false,true,false,false
50641,Solanum,Plantae,genus,20.0,48460/47126/211194/47125/47124/48515/48516/634936/634950,48516,Solanaceae,Plantae,family,30.0,48460/47126/211194/47125/47124/48515,false,false,false,false,true
47902,Opuntia,Plantae,genus,20.0,48460/47126/211194/47125/47124/47366/47903/461783/871622,47902,Opuntia,Plantae,genus,20.0,48460/47126/211194/47125/47124/47366/47903/461783/871622,false,false,false,true,false
49671,Phoradendron,Plantae,genus,20.0,48460/47126/211194/47125/47124/49669/59992/577688,49671,Phoradendron,Plantae,genus,20.0,48460/47126/211194/47125/47124/49669/59992/577688,false,false,false,true,false
244815,Wedelia hispida,Plantae,species,10.0,48460/47126/211194/47125/47124/47605/47604/632790/605446/155690,47604,Asteraceae,Plantae,family,30.0,48460/47126/211194/47125/47124/47605,false,false,false,false,true
72178,Hoffmannseggia,Plantae,genus,20.0,48460/47126/211194/47125/47124/47123/47122/324170,289912,Pomaria canescens,Plantae,species,10.0,48460/47126/211194/47125/47124/47123/47122/324170/142403,true,false,true,false,false
284147,Tinantia pringlei,Plantae,species,10.0,48460/47126/211194/47125/47163/49146/49147/155809,49147,Commelinaceae,Plantae,family,30.0,48460/47126/211194/47125/47163/49146,false,false,false,false,true
148554,Doxocopa laure,Insecta,species,10.0,48460/1/47120/372739/47158/184884/47157/47224/47922/134166/123709,47922,Nymphalidae,Insecta,family,30.0,48460/1/47120/372739/47158/184884/47157/47224,false,false,false,false,true
281100,Justicia fulvicoma,Plantae,species,10.0,48460/47126/211194/47125/47124/48151/50151/50152,133209,Dicliptera suberecta,Plantae,species,10.0,48460/47126/211194/47125/47124/48151/50151/133212,true,false,true,false,false
77613,Krameria bicolor,Plantae,species,10.0,48460/47126/211194/47125/47124/68220/58457/58458,58458,Krameria,Plantae,genus,20.0,48460/47126/211194/47125/47124/68220/58457,false,false,false,false,true
47450,Mimosa,Plantae,genus,20.0,48460/47126/211194/47125/47124/47123/47122/373578/479698,279331,Mimosa monancistra,Plantae,species,10.0,48460/47126/211194/47125/47124/47123/47122/373578/479698/47450,true,true,false,false,false
63552,Dalea,Plantae,genus,20.0,48460/47126/211194/47125/47124/47123/47122/507502/737817,63552,Dalea,Plantae,genus,20.0,48460/47126/211194/47125/47124/47123/47122/507502/737817,false,false,false,true,false
50203,Bidens pilosa,Plantae,species,10.0,48460/47126/211194/47125/47124/47605/47604/632790/568277/50204,50204,Bidens,Plantae,genus,20.0,48460/47126/211194/47125/47124/47605/47604/632790/568277,false,false,false,false,true
4368,Larus marinus,Aves,species,10.0,48460/1/2/355675/3/67561/4342/447155/4343,4368,Larus marinus,Aves,species,10.0,48460/1/2/355675/3/67561/4342/447155/4343,true,false,false,true,false
47159,Schoenoplectus californicus,Plantae,species,10.0,48460/47126/211194/47125/47163/47162/47161/873509/873533/47160,47161,Cyperaceae,Plantae,family,30.0,48460/47126/211194/47125/47163/47162,false,false,false,false,true
165399,Mimosa malacophylla,Plantae,species,10.0,48460/47126/211194/47125/47124/47123/47122/373578/479698/47450,165399,Mimosa malacophylla,Plantae,species,10.0,48460/47126/211194/47125/47124/47123/47122/373578/479698/47450,true,false,false,true,false
57636,Pteris vittata,Plantae,species,10.0,48460/47126/211194/121943/764796/47754/48437/545727/51827,48437,Pteridaceae,Plantae,family,30.0,48460/47126/211194/121943/764796/47754,false,false,false,false,true
158323,Amyris madrensis,Plantae,species,10.0,48460/47126/211194/47125/47124/47729/50623/155907,47124,Magnoliopsida,Plantae,class,50.0,48460/47126/211194/47125,false,false,false,false,true
284313,Mandevilla foliosa,Plantae,species,10.0,48460/47126/211194/47125/47124/47363/47362/427366/632357/186006,47362,Apocynaceae,Plantae,family,30.0,48460/47126/211194/47125/47124/47363,false,false,false,false,true
